alert_id,student_id,alert_type,priority,message,created_date,status,assigned_to,escalated,parent_notified,sms_sent,email_sent,action_required,follow_up_date
ALT_INST_002_001568,STU_INST_002_1016,Uniform Violations,Medium,Uniform Violations flagged for student Veer Patil - Class 9th B,2025-09-13 07:43:16,Acknowledged,MEN_INST_002_008,False,True,True,True,True,2025-09-20
ALT_INST_002_001569,STU_INST_002_1016,Medical Attention Required,Medium,Medical Attention Required flagged for student Veer Patil - Class 9th B,2025-09-01 07:43:16,Acknowledged,MEN_INST_002_008,False,False,False,False,False,
ALT_INST_002_001570,STU_INST_002_1016,Uniform Violations,Medium,Uniform Violations flagged for student Veer Patil - Class 9th B,2025-09-07 07:43:16,Acknowledged,MEN_INST_002_008,False,False,False,False,False,
ALT_INST_002_001571,STU_INST_002_1017,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Maya Mandal - Class 10th D,2025-09-06 07:43:16,Acknowledged,MEN_INST_002_009,False,True,True,False,False,2025-09-27
ALT_INST_002_001572,STU_INST_002_1017,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Maya Mandal - Class 10th D,2025-08-31 07:43:16,Resolved,MEN_INST_002_009,False,True,True,True,True,
ALT_INST_002_001573,STU_INST_002_1017,Fee Defaulter,Medium,Fee Defaulter flagged for student Maya Mandal - Class 10th D,2025-09-02 07:43:16,Acknowledged,MEN_INST_002_009,False,False,True,False,False,2025-10-01
ALT_INST_002_001574,STU_INST_002_1018,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Kriti Desai - Class 10th E,2025-09-11 07:43:16,Acknowledged,MEN_INST_002_010,False,True,True,True,True,2025-09-23
ALT_INST_002_001575,STU_INST_002_1018,Behavioral Issues,Medium,Behavioral Issues flagged for student Kriti Desai - Class 10th E,2025-08-23 07:43:16,Resolved,MEN_INST_002_010,False,True,False,False,True,2025-09-21
ALT_INST_002_001576,STU_INST_002_1019,Chronic Absenteeism,Critical,Chronic Absenteeism flagged for student Advait Kumar - Class 12th E,2025-08-20 07:43:16,Acknowledged,MEN_INST_002_011,False,False,False,True,False,
ALT_INST_002_001577,STU_INST_002_1019,Uniform Violations,High,Uniform Violations flagged for student Advait Kumar - Class 12th E,2025-09-03 07:43:16,Acknowledged,MEN_INST_002_011,True,False,False,False,True,
ALT_INST_002_001578,STU_INST_002_1019,Homework Default,High,Homework Default flagged for student Advait Kumar - Class 12th E,2025-09-03 07:43:16,Resolved,MEN_INST_002_011,False,False,True,True,False,
ALT_INST_002_001579,STU_INST_002_1019,Homework Default,High,Homework Default flagged for student Advait Kumar - Class 12th E,2025-09-07 07:43:16,Active,MEN_INST_002_011,True,True,False,False,False,2025-09-18
ALT_INST_002_001580,STU_INST_002_1019,Academic Decline,High,Academic Decline flagged for student Advait Kumar - Class 12th E,2025-09-12 07:43:16,Acknowledged,MEN_INST_002_011,False,True,False,False,True,2025-09-24
ALT_INST_002_001581,STU_INST_002_1019,Behavioral Issues,High,Behavioral Issues flagged for student Advait Kumar - Class 12th E,2025-08-26 07:43:16,In Progress,MEN_INST_002_011,True,False,True,False,False,
ALT_INST_002_001582,STU_INST_002_1020,Academic Decline,Low,Academic Decline flagged for student Vikram Banerjee - Class 9th D,2025-09-03 07:43:16,Acknowledged,MEN_INST_002_012,False,True,True,False,True,
ALT_INST_002_001583,STU_INST_002_1023,Chronic Absenteeism,Low,Chronic Absenteeism flagged for student Rashmi Bhardwaj - Class 11th C,2025-09-05 07:43:16,Resolved,MEN_INST_002_015,False,True,False,True,False,
ALT_INST_002_001584,STU_INST_002_1024,Behavioral Issues,Medium,Behavioral Issues flagged for student Maya Suthar - Class 10th A,2025-09-09 07:43:16,In Progress,MEN_INST_002_016,False,False,True,False,True,2025-09-25
ALT_INST_002_001585,STU_INST_002_1024,Medical Attention Required,Medium,Medical Attention Required flagged for student Maya Suthar - Class 10th A,2025-09-11 07:43:16,Active,MEN_INST_002_016,False,True,True,False,True,
ALT_INST_002_001586,STU_INST_002_1024,Behavioral Issues,Medium,Behavioral Issues flagged for student Maya Suthar - Class 10th A,2025-08-24 07:43:16,Active,MEN_INST_002_016,False,True,False,True,True,2025-09-23
ALT_INST_002_001587,STU_INST_002_1026,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Navya Khanna - Class 12th C,2025-09-06 07:43:16,Resolved,MEN_INST_002_018,False,False,False,False,False,2025-09-27
ALT_INST_002_001588,STU_INST_002_1026,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Navya Khanna - Class 12th C,2025-09-07 07:43:16,Resolved,MEN_INST_002_018,False,True,True,False,False,
ALT_INST_002_001589,STU_INST_002_1026,Homework Default,Medium,Homework Default flagged for student Navya Khanna - Class 12th C,2025-09-03 07:43:16,In Progress,MEN_INST_002_018,False,False,False,False,True,2025-09-24
ALT_INST_002_001590,STU_INST_002_1027,Academic Decline,Medium,Academic Decline flagged for student Kriti Bhattacharya - Class 10th C,2025-08-18 07:43:16,Acknowledged,MEN_INST_002_019,False,True,False,True,False,2025-09-24
ALT_INST_002_001591,STU_INST_002_1027,Medical Attention Required,Medium,Medical Attention Required flagged for student Kriti Bhattacharya - Class 10th C,2025-08-19 07:43:16,Active,MEN_INST_002_019,False,True,True,False,False,
ALT_INST_002_001592,STU_INST_002_1029,Medical Attention Required,Medium,Medical Attention Required flagged for student Abhishek Mathur - Class 9th E,2025-09-12 07:43:16,In Progress,MEN_INST_002_021,False,False,False,False,False,
ALT_INST_002_001593,STU_INST_002_1029,Behavioral Issues,Medium,Behavioral Issues flagged for student Abhishek Mathur - Class 9th E,2025-08-19 07:43:16,In Progress,MEN_INST_002_021,False,False,True,False,True,
ALT_INST_002_001594,STU_INST_002_1029,Medical Attention Required,Medium,Medical Attention Required flagged for student Abhishek Mathur - Class 9th E,2025-08-20 07:43:16,Active,MEN_INST_002_021,False,True,False,False,False,2025-09-28
ALT_INST_002_001595,STU_INST_002_1030,Behavioral Issues,Medium,Behavioral Issues flagged for student Riya Chopra - Class 10th D,2025-09-03 07:43:16,Resolved,MEN_INST_002_022,False,False,False,True,True,2025-09-25
ALT_INST_002_001596,STU_INST_002_1031,Fee Defaulter,Medium,Fee Defaulter flagged for student Navya Subramanian - Class 12th D,2025-09-08 07:43:16,Resolved,MEN_INST_002_023,False,True,True,True,True,2025-09-21
ALT_INST_002_001597,STU_INST_002_1033,Behavioral Issues,Medium,Behavioral Issues flagged for student Aarohi Rao - Class 12th D,2025-09-09 07:43:16,Active,MEN_INST_002_001,False,True,True,False,True,
ALT_INST_002_001598,STU_INST_002_1033,Low Attendance,Medium,Low Attendance flagged for student Aarohi Rao - Class 12th D,2025-09-16 07:43:16,Resolved,MEN_INST_002_001,False,False,False,False,False,
ALT_INST_002_001599,STU_INST_002_1034,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Laksh Bose - Class 9th C,2025-09-05 07:43:16,Acknowledged,MEN_INST_002_002,False,False,False,True,False,2025-09-18
ALT_INST_002_001600,STU_INST_002_1034,Medical Attention Required,Medium,Medical Attention Required flagged for student Laksh Bose - Class 9th C,2025-08-21 07:43:16,Resolved,MEN_INST_002_002,False,True,False,True,True,
ALT_INST_002_001601,STU_INST_002_1035,Low Attendance,Medium,Low Attendance flagged for student Maya Kulkarni - Class 9th A,2025-09-15 07:43:16,Resolved,MEN_INST_002_003,False,False,False,True,False,2025-09-28
ALT_INST_002_001602,STU_INST_002_1035,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Maya Kulkarni - Class 9th A,2025-08-27 07:43:16,In Progress,MEN_INST_002_003,False,True,True,True,False,
ALT_INST_002_001603,STU_INST_002_1035,Counseling Needed,Medium,Counseling Needed flagged for student Maya Kulkarni - Class 9th A,2025-09-15 07:43:16,Acknowledged,MEN_INST_002_003,False,False,True,True,True,
ALT_INST_002_001604,STU_INST_002_1037,Counseling Needed,Low,Counseling Needed flagged for student Nitin Singh - Class 10th E,2025-09-01 07:43:16,In Progress,MEN_INST_002_005,False,True,False,False,True,
ALT_INST_002_001605,STU_INST_002_1038,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Arjun Shah - Class 10th D,2025-08-18 07:43:16,Acknowledged,MEN_INST_002_006,False,False,False,False,False,2025-09-23
ALT_INST_002_001606,STU_INST_002_1039,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Shriya Gupta - Class 10th E,2025-09-09 07:43:16,In Progress,MEN_INST_002_007,False,True,False,False,True,
ALT_INST_002_001607,STU_INST_002_1039,Academic Decline,Medium,Academic Decline flagged for student Shriya Gupta - Class 10th E,2025-08-27 07:43:16,Active,MEN_INST_002_007,False,False,True,False,True,
ALT_INST_002_001608,STU_INST_002_1039,Fee Defaulter,Medium,Fee Defaulter flagged for student Shriya Gupta - Class 10th E,2025-09-10 07:43:16,Active,MEN_INST_002_007,False,True,False,False,False,2025-09-27
ALT_INST_002_001609,STU_INST_002_1040,Behavioral Issues,Medium,Behavioral Issues flagged for student Vivaan Banerjee - Class 9th E,2025-08-24 07:43:16,Resolved,MEN_INST_002_008,False,True,True,False,False,2025-09-18
ALT_INST_002_001610,STU_INST_002_1040,Low Attendance,Medium,Low Attendance flagged for student Vivaan Banerjee - Class 9th E,2025-08-29 07:43:16,Acknowledged,MEN_INST_002_008,False,False,True,False,False,
ALT_INST_002_001611,STU_INST_002_1041,Homework Default,Low,Homework Default flagged for student Riyansh Pawar - Class 12th D,2025-08-28 07:43:16,Resolved,MEN_INST_002_009,False,True,False,True,False,2025-10-01
ALT_INST_002_001612,STU_INST_002_1042,Academic Decline,Medium,Academic Decline flagged for student Isha Malhotra - Class 11th E,2025-09-04 07:43:16,Resolved,MEN_INST_002_010,False,True,False,True,False,2025-09-28
ALT_INST_002_001613,STU_INST_002_1042,Fee Defaulter,Medium,Fee Defaulter flagged for student Isha Malhotra - Class 11th E,2025-08-22 07:43:16,Acknowledged,MEN_INST_002_010,False,False,False,True,False,
ALT_INST_002_001614,STU_INST_002_1043,Counseling Needed,Medium,Counseling Needed flagged for student Nidhi Pillai - Class 11th A,2025-09-14 07:43:16,Active,MEN_INST_002_011,False,True,False,False,False,2025-09-24
ALT_INST_002_001615,STU_INST_002_1043,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Nidhi Pillai - Class 11th A,2025-08-25 07:43:16,Active,MEN_INST_002_011,False,False,True,False,True,2025-09-30
ALT_INST_002_001616,STU_INST_002_1043,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Nidhi Pillai - Class 11th A,2025-09-16 07:43:16,Acknowledged,MEN_INST_002_011,False,False,False,True,False,
ALT_INST_002_001617,STU_INST_002_1044,Parent Meeting Required,Low,Parent Meeting Required flagged for student Myra Dutta - Class 10th A,2025-08-29 07:43:16,Active,MEN_INST_002_012,False,True,False,False,True,2025-09-26
ALT_INST_002_001618,STU_INST_002_1045,Academic Decline,Medium,Academic Decline flagged for student Sai Panchal - Class 10th B,2025-09-15 07:43:16,Active,MEN_INST_002_013,False,True,True,False,False,
ALT_INST_002_001619,STU_INST_002_1045,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Sai Panchal - Class 10th B,2025-09-05 07:43:16,Acknowledged,MEN_INST_002_013,False,False,True,True,True,2025-10-01
ALT_INST_002_001620,STU_INST_002_1045,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Sai Panchal - Class 10th B,2025-09-08 07:43:16,Resolved,MEN_INST_002_013,False,True,False,False,False,
ALT_INST_002_001621,STU_INST_002_1048,Fee Defaulter,Low,Fee Defaulter flagged for student Kavita Banerjee - Class 12th C,2025-09-02 07:43:16,Resolved,MEN_INST_002_016,False,False,True,True,False,
ALT_INST_002_001622,STU_INST_002_1049,Chronic Absenteeism,Low,Chronic Absenteeism flagged for student Zara More - Class 10th E,2025-08-27 07:43:16,Acknowledged,MEN_INST_002_017,False,False,True,False,True,
ALT_INST_002_001623,STU_INST_002_1050,Low Attendance,Medium,Low Attendance flagged for student Manisha Patel - Class 9th B,2025-08-24 07:43:16,Active,MEN_INST_002_018,False,False,False,True,True,2025-10-01
ALT_INST_002_001624,STU_INST_002_1050,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Manisha Patel - Class 9th B,2025-08-19 07:43:16,Acknowledged,MEN_INST_002_018,False,True,False,True,True,
ALT_INST_002_001625,STU_INST_002_1052,Medical Attention Required,Medium,Medical Attention Required flagged for student Advik Bose - Class 9th E,2025-08-17 07:43:16,In Progress,MEN_INST_002_020,False,True,True,False,True,
ALT_INST_002_001626,STU_INST_002_1053,Homework Default,Medium,Homework Default flagged for student Ishaan Hegde - Class 10th A,2025-08-25 07:43:16,Acknowledged,MEN_INST_002_021,False,True,True,False,True,2025-09-25
ALT_INST_002_001627,STU_INST_002_1053,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Ishaan Hegde - Class 10th A,2025-09-14 07:43:16,Acknowledged,MEN_INST_002_021,False,False,True,True,False,2025-10-01
ALT_INST_002_001628,STU_INST_002_1053,Behavioral Issues,Medium,Behavioral Issues flagged for student Ishaan Hegde - Class 10th A,2025-09-05 07:43:16,Acknowledged,MEN_INST_002_021,False,True,False,False,False,
ALT_INST_002_001629,STU_INST_002_1055,Parent Meeting Required,Low,Parent Meeting Required flagged for student Shweta Bhatt - Class 9th E,2025-08-23 07:43:16,Resolved,MEN_INST_002_023,False,False,True,True,False,2025-09-28
ALT_INST_002_001630,STU_INST_002_1056,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Shriya Bansal - Class 11th A,2025-09-12 07:43:16,In Progress,MEN_INST_002_024,False,False,True,False,True,2025-09-20
ALT_INST_002_001631,STU_INST_002_1056,Counseling Needed,Medium,Counseling Needed flagged for student Shriya Bansal - Class 11th A,2025-09-16 07:43:16,Active,MEN_INST_002_024,False,True,True,True,True,
ALT_INST_002_001632,STU_INST_002_1056,Behavioral Issues,Medium,Behavioral Issues flagged for student Shriya Bansal - Class 11th A,2025-08-27 07:43:16,Acknowledged,MEN_INST_002_024,False,True,True,False,True,2025-09-17
ALT_INST_002_001633,STU_INST_002_1057,Counseling Needed,High,Counseling Needed flagged for student Harsh Pillai - Class 12th A,2025-08-30 07:43:16,Acknowledged,MEN_INST_002_001,True,True,False,False,False,
ALT_INST_002_001634,STU_INST_002_1057,Poor Academic Performance,Critical,Poor Academic Performance flagged for student Harsh Pillai - Class 12th A,2025-09-11 07:43:16,Acknowledged,MEN_INST_002_001,True,True,True,True,True,
ALT_INST_002_001635,STU_INST_002_1057,Fee Defaulter,High,Fee Defaulter flagged for student Harsh Pillai - Class 12th A,2025-09-08 07:43:16,Acknowledged,MEN_INST_002_001,True,False,True,True,False,2025-09-21
ALT_INST_002_001636,STU_INST_002_1058,Homework Default,Medium,Homework Default flagged for student Krishna Agarwal - Class 9th C,2025-09-08 07:43:16,Active,MEN_INST_002_002,False,False,True,True,False,2025-09-30
ALT_INST_002_001637,STU_INST_002_1059,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Shaurya Desai - Class 9th C,2025-09-10 07:43:16,Acknowledged,MEN_INST_002_003,False,False,True,False,True,
ALT_INST_002_001638,STU_INST_002_1059,Fee Defaulter,Medium,Fee Defaulter flagged for student Shaurya Desai - Class 9th C,2025-09-03 07:43:16,Resolved,MEN_INST_002_003,False,True,True,True,True,2025-09-25
ALT_INST_002_001639,STU_INST_002_1059,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Shaurya Desai - Class 9th C,2025-08-18 07:43:16,Acknowledged,MEN_INST_002_003,False,True,False,False,True,
ALT_INST_002_001640,STU_INST_002_1060,Behavioral Issues,Medium,Behavioral Issues flagged for student Samar Chaturvedi - Class 10th B,2025-09-05 07:43:16,Acknowledged,MEN_INST_002_004,False,True,True,True,True,2025-09-20
ALT_INST_002_001641,STU_INST_002_1060,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Samar Chaturvedi - Class 10th B,2025-08-22 07:43:16,In Progress,MEN_INST_002_004,False,True,False,False,False,
ALT_INST_002_001642,STU_INST_002_1061,Chronic Absenteeism,Low,Chronic Absenteeism flagged for student Shweta Joshi - Class 11th C,2025-09-13 07:43:16,Active,MEN_INST_002_005,False,False,False,False,False,2025-09-28
ALT_INST_002_001643,STU_INST_002_1062,Fee Defaulter,Medium,Fee Defaulter flagged for student Nitin Bhardwaj - Class 11th D,2025-09-04 07:43:16,In Progress,MEN_INST_002_006,False,False,False,False,False,2025-09-27
ALT_INST_002_001644,STU_INST_002_1062,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Nitin Bhardwaj - Class 11th D,2025-08-17 07:43:16,Active,MEN_INST_002_006,False,False,False,False,False,2025-09-22
ALT_INST_002_001645,STU_INST_002_1063,Behavioral Issues,High,Behavioral Issues flagged for student Ananya Kar - Class 12th B,2025-09-04 07:43:16,In Progress,MEN_INST_002_007,True,False,False,False,True,
ALT_INST_002_001646,STU_INST_002_1063,Fee Defaulter,High,Fee Defaulter flagged for student Ananya Kar - Class 12th B,2025-09-02 07:43:16,Acknowledged,MEN_INST_002_007,True,True,False,True,True,2025-09-20
ALT_INST_002_001647,STU_INST_002_1063,Homework Default,High,Homework Default flagged for student Ananya Kar - Class 12th B,2025-08-18 07:43:16,Active,MEN_INST_002_007,True,True,True,True,False,
ALT_INST_002_001648,STU_INST_002_1063,Homework Default,High,Homework Default flagged for student Ananya Kar - Class 12th B,2025-08-28 07:43:16,Active,MEN_INST_002_007,False,True,True,True,False,
ALT_INST_002_001649,STU_INST_002_1063,Counseling Needed,High,Counseling Needed flagged for student Ananya Kar - Class 12th B,2025-08-23 07:43:16,Resolved,MEN_INST_002_007,True,False,True,True,True,
ALT_INST_002_001650,STU_INST_002_1064,Homework Default,Medium,Homework Default flagged for student Ravi Mathur - Class 12th A,2025-08-29 07:43:16,Active,MEN_INST_002_008,False,False,False,False,True,
ALT_INST_002_001651,STU_INST_002_1065,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Krishna Raman - Class 12th C,2025-08-20 07:43:16,Resolved,MEN_INST_002_009,False,True,False,False,False,2025-09-25
ALT_INST_002_001652,STU_INST_002_1065,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Krishna Raman - Class 12th C,2025-08-31 07:43:16,Active,MEN_INST_002_009,False,True,False,False,True,2025-09-20
ALT_INST_002_001653,STU_INST_002_1065,Behavioral Issues,Medium,Behavioral Issues flagged for student Krishna Raman - Class 12th C,2025-08-24 07:43:16,Acknowledged,MEN_INST_002_009,False,True,True,True,False,2025-09-17
ALT_INST_002_001654,STU_INST_002_1066,Academic Decline,Medium,Academic Decline flagged for student Atharv Chowdhury - Class 9th B,2025-08-18 07:43:16,Acknowledged,MEN_INST_002_010,False,True,True,False,True,
ALT_INST_002_001655,STU_INST_002_1066,Homework Default,Medium,Homework Default flagged for student Atharv Chowdhury - Class 9th B,2025-08-17 07:43:16,Acknowledged,MEN_INST_002_010,False,True,False,True,False,2025-09-22
ALT_INST_002_001656,STU_INST_002_1066,Fee Defaulter,Medium,Fee Defaulter flagged for student Atharv Chowdhury - Class 9th B,2025-09-15 07:43:16,Active,MEN_INST_002_010,False,False,False,False,False,2025-09-27
ALT_INST_002_001657,STU_INST_002_1067,Academic Decline,High,Academic Decline flagged for student Kavya Arora - Class 11th C,2025-08-26 07:43:16,Active,MEN_INST_002_011,True,True,False,True,False,2025-10-01
ALT_INST_002_001658,STU_INST_002_1067,Behavioral Issues,High,Behavioral Issues flagged for student Kavya Arora - Class 11th C,2025-09-16 07:43:16,Active,MEN_INST_002_011,True,False,True,False,True,2025-09-19
ALT_INST_002_001659,STU_INST_002_1067,Fee Defaulter,High,Fee Defaulter flagged for student Kavya Arora - Class 11th C,2025-08-22 07:43:16,Active,MEN_INST_002_011,True,True,True,False,False,
ALT_INST_002_001660,STU_INST_002_1067,Poor Academic Performance,Critical,Poor Academic Performance flagged for student Kavya Arora - Class 11th C,2025-09-01 07:43:16,Resolved,MEN_INST_002_011,False,False,False,False,False,
ALT_INST_002_001661,STU_INST_002_1067,Chronic Absenteeism,Critical,Chronic Absenteeism flagged for student Kavya Arora - Class 11th C,2025-08-27 07:43:16,Active,MEN_INST_002_011,False,False,False,False,True,2025-09-20
ALT_INST_002_001662,STU_INST_002_1067,Counseling Needed,High,Counseling Needed flagged for student Kavya Arora - Class 11th C,2025-09-02 07:43:16,Acknowledged,MEN_INST_002_011,True,False,True,True,False,
ALT_INST_002_001663,STU_INST_002_1068,Academic Decline,Medium,Academic Decline flagged for student Kavita Banerjee - Class 12th A,2025-08-30 07:43:16,Active,MEN_INST_002_012,False,True,True,False,False,2025-09-23
ALT_INST_002_001664,STU_INST_002_1068,Behavioral Issues,Medium,Behavioral Issues flagged for student Kavita Banerjee - Class 12th A,2025-08-30 07:43:16,Acknowledged,MEN_INST_002_012,False,True,True,False,True,
ALT_INST_002_001665,STU_INST_002_1069,Homework Default,Low,Homework Default flagged for student Tanvi Jain - Class 11th E,2025-08-30 07:43:16,Resolved,MEN_INST_002_013,False,True,True,True,True,
ALT_INST_002_001666,STU_INST_002_1071,Behavioral Issues,Medium,Behavioral Issues flagged for student Pihu Modi - Class 10th B,2025-09-05 07:43:16,Active,MEN_INST_002_015,False,False,False,False,False,2025-09-27
ALT_INST_002_001667,STU_INST_002_1071,Counseling Needed,Medium,Counseling Needed flagged for student Pihu Modi - Class 10th B,2025-09-10 07:43:16,Active,MEN_INST_002_015,False,True,False,True,False,2025-09-23
ALT_INST_002_001668,STU_INST_002_1072,Behavioral Issues,Medium,Behavioral Issues flagged for student Rohan Shah - Class 9th C,2025-08-19 07:43:16,In Progress,MEN_INST_002_016,False,False,True,False,False,
ALT_INST_002_001669,STU_INST_002_1072,Behavioral Issues,Medium,Behavioral Issues flagged for student Rohan Shah - Class 9th C,2025-08-21 07:43:16,Acknowledged,MEN_INST_002_016,False,False,False,False,True,
ALT_INST_002_001670,STU_INST_002_1072,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Rohan Shah - Class 9th C,2025-09-13 07:43:16,Acknowledged,MEN_INST_002_016,False,False,False,False,True,
ALT_INST_002_001671,STU_INST_002_1073,Low Attendance,Medium,Low Attendance flagged for student Ishaan Kumar - Class 11th E,2025-09-10 07:43:16,Active,MEN_INST_002_017,False,True,True,True,True,
ALT_INST_002_001672,STU_INST_002_1073,Low Attendance,Medium,Low Attendance flagged for student Ishaan Kumar - Class 11th E,2025-08-25 07:43:16,In Progress,MEN_INST_002_017,False,True,True,False,True,
ALT_INST_002_001673,STU_INST_002_1073,Medical Attention Required,Medium,Medical Attention Required flagged for student Ishaan Kumar - Class 11th E,2025-08-25 07:43:16,Active,MEN_INST_002_017,False,False,True,True,True,2025-09-30
ALT_INST_002_001674,STU_INST_002_1074,Parent Meeting Required,Low,Parent Meeting Required flagged for student Dhruv Jindal - Class 11th B,2025-08-30 07:43:16,Acknowledged,MEN_INST_002_018,False,False,True,True,False,
ALT_INST_002_001675,STU_INST_002_1075,Academic Decline,Medium,Academic Decline flagged for student Suresh Sen - Class 10th E,2025-09-01 07:43:16,Active,MEN_INST_002_019,False,False,True,False,True,2025-09-22
ALT_INST_002_001676,STU_INST_002_1075,Uniform Violations,Medium,Uniform Violations flagged for student Suresh Sen - Class 10th E,2025-08-23 07:43:16,In Progress,MEN_INST_002_019,False,True,True,True,True,2025-09-21
ALT_INST_002_001677,STU_INST_002_1076,Low Attendance,High,Low Attendance flagged for student Om Roy - Class 10th A,2025-09-09 07:43:16,Active,MEN_INST_002_020,True,True,False,True,False,2025-09-24
ALT_INST_002_001678,STU_INST_002_1076,Uniform Violations,High,Uniform Violations flagged for student Om Roy - Class 10th A,2025-09-13 07:43:16,Active,MEN_INST_002_020,True,False,False,False,False,
ALT_INST_002_001679,STU_INST_002_1076,Counseling Needed,High,Counseling Needed flagged for student Om Roy - Class 10th A,2025-08-17 07:43:16,Acknowledged,MEN_INST_002_020,True,False,False,True,False,
ALT_INST_002_001680,STU_INST_002_1076,Counseling Needed,High,Counseling Needed flagged for student Om Roy - Class 10th A,2025-09-05 07:43:16,In Progress,MEN_INST_002_020,True,True,False,True,True,
ALT_INST_002_001681,STU_INST_002_1077,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Isha Bhatt - Class 9th E,2025-08-22 07:43:16,Acknowledged,MEN_INST_002_021,False,True,True,False,True,2025-09-17
ALT_INST_002_001682,STU_INST_002_1079,Medical Attention Required,Low,Medical Attention Required flagged for student Rekha Bhatt - Class 10th D,2025-08-26 07:43:16,Resolved,MEN_INST_002_023,False,False,False,True,False,
ALT_INST_002_001683,STU_INST_002_1080,Poor Academic Performance,Medium,Poor Academic Performance flagged for student Yogesh Das - Class 10th B,2025-08-30 07:43:16,In Progress,MEN_INST_002_024,False,False,False,True,True,
ALT_INST_002_001684,STU_INST_002_1080,Medical Attention Required,Medium,Medical Attention Required flagged for student Yogesh Das - Class 10th B,2025-08-22 07:43:16,Active,MEN_INST_002_024,False,True,False,False,True,
ALT_INST_002_001685,STU_INST_002_1080,Parent Meeting Required,Medium,Parent Meeting Required flagged for student Yogesh Das - Class 10th B,2025-09-03 07:43:16,In Progress,MEN_INST_002_024,False,False,True,True,False,
ALT_INST_002_001686,STU_INST_002_1081,Academic Decline,Medium,Academic Decline flagged for student Zara Roy - Class 11th B,2025-08-27 07:43:16,Acknowledged,MEN_INST_002_001,False,False,False,True,True,2025-09-23
ALT_INST_002_001687,STU_INST_002_1083,Academic Decline,High,Academic Decline flagged for student Kavya Goyal - Class 12th E,2025-09-06 07:43:16,Active,MEN_INST_002_003,True,True,False,True,False,
ALT_INST_002_001688,STU_INST_002_1083,Chronic Absenteeism,Critical,Chronic Absenteeism flagged for student Kavya Goyal - Class 12th E,2025-09-08 07:43:16,Acknowledged,MEN_INST_002_003,False,True,True,False,False,2025-09-18
ALT_INST_002_001689,STU_INST_002_1083,Chronic Absenteeism,Critical,Chronic Absenteeism flagged for student Kavya Goyal - Class 12th E,2025-09-13 07:43:16,Acknowledged,MEN_INST_002_003,True,True,False,True,False,2025-09-28
ALT_INST_002_001690,STU_INST_002_1083,Poor Academic Performance,Critical,Poor Academic Performance flagged for student Kavya Goyal - Class 12th E,2025-09-08 07:43:16,Active,MEN_INST_002_003,False,False,False,True,True,
ALT_INST_002_001691,STU_INST_002_1083,Homework Default,High,Homework Default flagged for student Kavya Goyal - Class 12th E,2025-08-24 07:43:16,Active,MEN_INST_002_003,True,False,True,True,True,
ALT_INST_002_001692,STU_INST_002_1083,Poor Academic Performance,Critical,Poor Academic Performance flagged for student Kavya Goyal - Class 12th E,2025-08-20 07:43:16,Resolved,MEN_INST_002_003,True,False,True,True,False,2025-09-18
ALT_INST_002_001693,STU_INST_002_1084,Behavioral Issues,Medium,Behavioral Issues flagged for student Vikram Khanna - Class 11th B,2025-09-13 07:43:16,In Progress,MEN_INST_002_004,False,False,True,False,True,
ALT_INST_002_001694,STU_INST_002_1086,Chronic Absenteeism,Medium,Chronic Absenteeism flagged for student Arjit Kumar - Class 12th D,2025-09-06 07:43:16,Resolved,MEN_INST_002_006,False,True,False,False,False,2025-09-17
ALT_INST_002_001695,STU_INST_002_1087,Poor Academic Performance,Low,Poor Academic Performance flagged for student Kavya Dubey - Class 10th E,2025-09-09 07:43:16,In Progress,MEN_INST_002_007,False,False,True,True,True,2025-09-30
ALT_INST_002_001696,STU_INST_002_1089,Medical Attention Required,Low,Medical Attention Required flagged for student Ishaan Jindal - Class 10th E,2025-08-21 07:43:16,Active,MEN_INST_002_009,False,True,False,True,False,
ALT_INST_002_001697,STU_INST_002_1090,Low Attendance,Low,Low Attendance flagged for student Shriya Mittal - Class 12th D,2025-09-07 07:43:16,Resolved,MEN_INST_002_010,False,True,False,True,False,2025-09-29
