student_id,institute_id,parent_id,mentor_id,name,gender,grade,section,roll_number,date_of_birth,admission_date,academic_year,attendance_percentage,current_gpa,behavioral_incidents,risk_level,last_assessment_score,fees_paid,transport_mode,medium_of_instruction,special_needs
STU_INST_001_0897,INST_001,PAR_INST_001_0897,MEN_INST_001_009,Arnav Ganguly,Male,9th,E,9t1811,2010-05-25,2024-08-29,2025-26,85.3,2.21,2,Medium,63,Partial,Walking,English,None
STU_INST_001_0898,INST_001,PAR_INST_001_0898,MEN_INST_001_010,Aditya Mishra,Male,11th,E,105182,2009-06-19,2025-07-11,2025-26,83.2,1.52,0,Medium,88,Yes,Private Vehicle,Regional Language,None
STU_INST_001_0899,INST_001,PAR_INST_001_0899,MEN_INST_001_011,Myra Krishnan,Female,12th,B,124736,2011-02-27,2023-10-20,2025-26,51.0,2.39,1,Medium,56,Yes,Auto Rickshaw,English,ADHD
STU_INST_001_0900,INST_001,PAR_INST_001_0900,MEN_INST_001_012,Shalini Suthar,Female,11th,B,118356,2008-05-12,2025-07-30,2025-26,78.8,3.38,1,Low,48,No,Walking,Regional Language,ADHD
STU_INST_001_0901,INST_001,PAR_INST_001_0901,MEN_INST_001_013,Aarohi Pandey,Female,10th,B,119206,2010-02-24,2024-02-19,2025-26,100.0,2.33,0,Low,67,No,Bicycle,Regional Language,None
STU_INST_001_0902,INST_001,PAR_INST_001_0902,MEN_INST_001_014,Rekha Agarwal,Female,11th,A,102319,2010-11-20,2024-12-17,2025-26,88.0,2.88,0,Low,53,Partial,Bicycle,English,None
STU_INST_001_0903,INST_001,PAR_INST_001_0903,MEN_INST_001_015,Samar Krishnan,Male,9th,D,108600,2010-12-01,2024-12-29,2025-26,100.0,2.47,1,Low,56,Yes,Bicycle,Hindi,None
STU_INST_001_0904,INST_001,PAR_INST_001_0904,MEN_INST_001_016,Nitin Goel,Male,9th,B,121947,2007-10-03,2024-09-23,2025-26,69.5,2.58,1,Medium,65,Yes,Bicycle,English,None
STU_INST_001_0905,INST_001,PAR_INST_001_0905,MEN_INST_001_017,Priyanka Parikh,Female,11th,E,121733,2011-06-05,2024-01-13,2025-26,69.4,3.21,0,Medium,62,No,Bicycle,English,None
STU_INST_001_0906,INST_001,PAR_INST_001_0906,MEN_INST_001_018,Shriya Parikh,Female,11th,D,9t3006,2009-04-13,2024-06-11,2025-26,100.0,3.51,2,Low,67,No,Auto Rickshaw,Hindi,None
STU_INST_001_0907,INST_001,PAR_INST_001_0907,MEN_INST_001_019,Aditi Kumar,Female,11th,B,106029,2008-04-03,2024-05-13,2025-26,84.8,3.63,0,Low,84,No,Private Vehicle,Regional Language,None
STU_INST_001_0908,INST_001,PAR_INST_001_0908,MEN_INST_001_020,Arnav Chopra,Male,9th,E,103063,2009-08-07,2025-07-26,2025-26,94.9,2.88,1,Low,50,Partial,Bicycle,English,None
STU_INST_001_0909,INST_001,PAR_INST_001_0909,MEN_INST_001_021,Arya Kumar,Female,10th,B,129767,2010-08-08,2024-05-14,2025-26,80.9,2.75,1,Medium,82,Partial,School Bus,Regional Language,None
STU_INST_001_0910,INST_001,PAR_INST_001_0910,MEN_INST_001_022,Anil Vyas,Male,12th,C,9t8473,2010-02-14,2024-07-01,2025-26,89.6,3.69,1,Low,85,Yes,Private Vehicle,English,None
STU_INST_001_0911,INST_001,PAR_INST_001_0911,MEN_INST_001_023,Seema Bose,Female,11th,D,118113,2009-07-14,2025-01-03,2025-26,100.0,2.56,2,Low,79,No,Private Vehicle,Hindi,None
STU_INST_001_0912,INST_001,PAR_INST_001_0912,MEN_INST_001_024,Rudra Thakkar,Male,10th,B,104454,2011-05-24,2024-10-31,2025-26,90.4,2.31,0,Medium,83,Yes,School Bus,English,None
STU_INST_001_0913,INST_001,PAR_INST_001_0913,MEN_INST_001_001,Vivaan Iyer,Male,12th,E,109166,2011-06-18,2025-05-15,2025-26,88.5,1.28,3,Medium,46,Yes,Private Vehicle,Hindi,None
STU_INST_001_0914,INST_001,PAR_INST_001_0914,MEN_INST_001_002,Kabir Chopra,Male,12th,C,9t2324,2010-09-19,2023-12-12,2025-26,71.9,2.56,1,Medium,43,Partial,Auto Rickshaw,English,None
STU_INST_001_0915,INST_001,PAR_INST_001_0915,MEN_INST_001_003,Arjun Nair,Male,10th,D,9t5683,2009-12-02,2024-04-19,2025-26,73.7,2.71,2,Medium,91,No,School Bus,Regional Language,None
STU_INST_001_0916,INST_001,PAR_INST_001_0916,MEN_INST_001_004,Anika Nair,Female,11th,E,9t2325,2010-06-15,2023-12-08,2025-26,77.6,1.93,0,Medium,44,Partial,Private Vehicle,English,None
STU_INST_001_0917,INST_001,PAR_INST_001_0917,MEN_INST_001_005,Isha Joshi,Female,11th,E,109947,2010-11-22,2024-05-31,2025-26,88.4,3.05,1,Low,70,Yes,School Bus,English,None
STU_INST_001_0918,INST_001,PAR_INST_001_0918,MEN_INST_001_006,Om Trivedi,Male,10th,B,104854,2009-04-15,2024-05-08,2025-26,85.8,3.63,3,Low,82,Yes,Bicycle,English,None
STU_INST_001_0919,INST_001,PAR_INST_001_0919,MEN_INST_001_007,Rahul Das,Male,12th,A,116977,2009-05-12,2025-05-20,2025-26,89.8,2.74,2,Medium,92,Partial,Walking,Regional Language,None
STU_INST_001_0920,INST_001,PAR_INST_001_0920,MEN_INST_001_008,Arnav Vyas,Male,9th,D,113477,2008-06-23,2025-02-10,2025-26,98.5,3.96,0,Low,45,Yes,School Bus,Regional Language,None
STU_INST_001_0921,INST_001,PAR_INST_001_0921,MEN_INST_001_009,Riya Gowda,Female,10th,B,9t2053,2011-07-03,2023-09-21,2025-26,84.2,2.43,2,Medium,70,Partial,Auto Rickshaw,Regional Language,None
STU_INST_001_0922,INST_001,PAR_INST_001_0922,MEN_INST_001_010,Sneha Kale,Female,10th,B,125916,2009-04-03,2024-03-04,2025-26,73.1,2.94,1,Medium,50,Yes,School Bus,Regional Language,None
STU_INST_001_0923,INST_001,PAR_INST_001_0923,MEN_INST_001_011,Kavita Parikh,Female,9th,E,106031,2010-03-18,2024-12-04,2025-26,74.2,2.47,1,Medium,44,No,Private Vehicle,Hindi,None
STU_INST_001_0924,INST_001,PAR_INST_001_0924,MEN_INST_001_012,Avni Venkatesh,Female,9th,D,119994,2010-03-31,2024-04-18,2025-26,86.3,1.3,1,Medium,82,No,School Bus,English,None
STU_INST_001_0925,INST_001,PAR_INST_001_0925,MEN_INST_001_013,Sanjay Mehta,Male,10th,A,9t2078,2009-08-15,2024-05-25,2025-26,79.0,2.91,1,Medium,93,Yes,Auto Rickshaw,English,Learning Disability
STU_INST_001_0926,INST_001,PAR_INST_001_0926,MEN_INST_001_014,Pihu Hegde,Female,10th,B,112487,2011-07-25,2023-10-02,2025-26,83.9,2.36,2,Medium,82,Yes,Walking,English,None
STU_INST_001_0927,INST_001,PAR_INST_001_0927,MEN_INST_001_015,Avni Shinde,Female,12th,B,9t1918,2009-08-10,2025-03-09,2025-26,84.6,2.0,1,Medium,62,Partial,Walking,Hindi,None
STU_INST_001_0928,INST_001,PAR_INST_001_0928,MEN_INST_001_016,Manisha Hegde,Female,12th,A,128007,2008-03-02,2024-02-18,2025-26,75.2,2.67,0,Medium,63,Partial,Private Vehicle,Regional Language,None
STU_INST_001_0929,INST_001,PAR_INST_001_0929,MEN_INST_001_017,Advait Kapoor,Male,11th,B,127013,2007-09-29,2024-02-05,2025-26,57.4,2.87,2,Medium,75,Yes,School Bus,English,None
STU_INST_001_0930,INST_001,PAR_INST_001_0930,MEN_INST_001_018,Diya Goyal,Female,9th,E,106638,2008-05-25,2023-11-06,2025-26,96.7,1.54,0,Medium,46,Yes,School Bus,Hindi,None
STU_INST_001_0931,INST_001,PAR_INST_001_0931,MEN_INST_001_019,Raj Mitra,Male,10th,C,9t6243,2010-11-13,2024-03-18,2025-26,65.3,3.86,1,Medium,67,Yes,School Bus,Hindi,None
STU_INST_001_0932,INST_001,PAR_INST_001_0932,MEN_INST_001_020,Ananya Subramanian,Female,11th,D,9t7118,2011-06-24,2024-03-17,2025-26,83.7,3.1,1,Low,54,Partial,Auto Rickshaw,Regional Language,None
STU_INST_001_0933,INST_001,PAR_INST_001_0933,MEN_INST_001_021,Raj Shukla,Male,11th,B,9t5634,2009-01-12,2025-01-14,2025-26,61.1,2.46,0,Medium,88,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_0934,INST_001,PAR_INST_001_0934,MEN_INST_001_022,Seema Malhotra,Female,12th,B,103710,2008-10-16,2024-11-30,2025-26,89.4,2.48,2,Medium,53,Yes,Private Vehicle,English,None
STU_INST_001_0935,INST_001,PAR_INST_001_0935,MEN_INST_001_023,Sana Suthar,Female,9th,B,9t1977,2010-07-06,2024-04-13,2025-26,68.5,2.01,2,High,82,No,School Bus,English,None
STU_INST_001_0936,INST_001,PAR_INST_001_0936,MEN_INST_001_024,Suresh Menon,Male,10th,B,111385,2009-04-09,2025-02-20,2025-26,82.7,2.83,0,Medium,64,No,School Bus,Regional Language,None
STU_INST_001_0937,INST_001,PAR_INST_001_0937,MEN_INST_001_001,Deepika Sethi,Female,10th,B,121586,2010-03-29,2025-05-11,2025-26,59.1,1.78,1,High,59,Yes,Walking,English,None
STU_INST_001_0938,INST_001,PAR_INST_001_0938,MEN_INST_001_002,Shreya Patil,Female,9th,E,106037,2009-10-12,2023-10-07,2025-26,73.0,3.45,2,Medium,55,No,Walking,Regional Language,None
STU_INST_001_0939,INST_001,PAR_INST_001_0939,MEN_INST_001_003,Navya Saha,Female,10th,B,9t5461,2011-08-19,2025-01-07,2025-26,88.5,3.09,1,Low,92,Yes,Walking,Regional Language,None
STU_INST_001_0940,INST_001,PAR_INST_001_0940,MEN_INST_001_004,Vikram Jain,Male,11th,B,111053,2009-04-23,2025-04-11,2025-26,70.1,3.05,1,Low,73,Yes,Walking,Regional Language,None
STU_INST_001_0941,INST_001,PAR_INST_001_0941,MEN_INST_001_005,Tanya Mishra,Female,11th,B,124209,2010-05-21,2025-01-11,2025-26,89.5,1.3,1,Medium,39,Yes,Auto Rickshaw,English,None
STU_INST_001_0942,INST_001,PAR_INST_001_0942,MEN_INST_001_006,Zara Kar,Female,11th,D,111972,2010-11-04,2025-03-30,2025-26,67.5,3.78,0,Medium,35,Partial,Auto Rickshaw,English,None
STU_INST_001_0943,INST_001,PAR_INST_001_0943,MEN_INST_001_007,Ira Chowdhury,Female,10th,D,112071,2010-07-13,2025-02-10,2025-26,100.0,2.1,1,Low,84,Partial,Walking,Hindi,None
STU_INST_001_0944,INST_001,PAR_INST_001_0944,MEN_INST_001_008,Shivansh Bose,Male,9th,C,122857,2008-03-10,2025-02-27,2025-26,99.1,1.76,1,Medium,37,Yes,Walking,English,None
STU_INST_001_0945,INST_001,PAR_INST_001_0945,MEN_INST_001_009,Karan Pillai,Male,9th,D,122237,2007-11-13,2023-10-20,2025-26,100.0,1.99,1,Medium,61,Partial,School Bus,English,None
STU_INST_001_0946,INST_001,PAR_INST_001_0946,MEN_INST_001_010,Laksh Khanna,Male,12th,B,118052,2010-08-01,2025-02-19,2025-26,100.0,2.43,1,Low,41,No,Walking,English,None
STU_INST_001_0947,INST_001,PAR_INST_001_0947,MEN_INST_001_011,Varun Roy,Male,11th,B,9t9099,2009-11-19,2025-04-05,2025-26,91.2,3.87,3,Low,87,Partial,Bicycle,English,None
STU_INST_001_0948,INST_001,PAR_INST_001_0948,MEN_INST_001_012,Aryan Joshi,Male,9th,A,106125,2008-07-02,2025-01-27,2025-26,76.0,2.43,1,Medium,66,Partial,Walking,Regional Language,None
STU_INST_001_0949,INST_001,PAR_INST_001_0949,MEN_INST_001_013,Deepak Mandal,Male,9th,B,108749,2010-03-22,2025-08-04,2025-26,54.3,2.87,0,Medium,77,Partial,Auto Rickshaw,Hindi,None
STU_INST_001_0950,INST_001,PAR_INST_001_0950,MEN_INST_001_014,Riya Pillai,Female,11th,B,106676,2011-04-07,2023-11-13,2025-26,54.4,2.78,1,Medium,70,Partial,School Bus,Regional Language,None
STU_INST_001_0951,INST_001,PAR_INST_001_0951,MEN_INST_001_015,Sapna Saxena,Female,9th,C,109725,2007-09-29,2024-03-13,2025-26,91.6,2.87,0,Low,54,Yes,Bicycle,Regional Language,None
STU_INST_001_0952,INST_001,PAR_INST_001_0952,MEN_INST_001_016,Rekha Joshi,Female,12th,E,108945,2008-02-12,2023-11-20,2025-26,68.6,2.76,2,Medium,61,Partial,Private Vehicle,Regional Language,None
STU_INST_001_0953,INST_001,PAR_INST_001_0953,MEN_INST_001_017,Aarav Kar,Male,11th,A,118624,2011-09-09,2024-12-03,2025-26,96.4,2.83,0,Low,87,No,Private Vehicle,Regional Language,None
STU_INST_001_0954,INST_001,PAR_INST_001_0954,MEN_INST_001_018,Rahul Kulkarni,Male,11th,E,112829,2009-09-10,2024-01-15,2025-26,96.0,2.91,2,Low,70,Partial,Private Vehicle,Regional Language,None
STU_INST_001_0955,INST_001,PAR_INST_001_0955,MEN_INST_001_019,Rekha Singh,Female,10th,B,124380,2011-02-04,2024-11-21,2025-26,86.8,2.92,1,Low,75,Yes,Private Vehicle,Regional Language,None
STU_INST_001_0956,INST_001,PAR_INST_001_0956,MEN_INST_001_020,Vinod Dutta,Male,9th,B,9t2151,2011-01-26,2023-10-29,2025-26,69.5,2.42,0,Medium,54,Yes,Bicycle,Hindi,None
STU_INST_001_0957,INST_001,PAR_INST_001_0957,MEN_INST_001_021,Tanvi Raman,Female,10th,A,124522,2010-04-22,2024-03-17,2025-26,89.8,1.7,1,Medium,54,Partial,Walking,English,None
STU_INST_001_0958,INST_001,PAR_INST_001_0958,MEN_INST_001_022,Meera Joshi,Female,11th,D,116809,2011-08-08,2024-03-08,2025-26,71.1,2.92,0,Medium,44,Yes,Auto Rickshaw,English,None
STU_INST_001_0959,INST_001,PAR_INST_001_0959,MEN_INST_001_023,Ankit Nair,Male,10th,D,9t6360,2007-11-19,2024-03-08,2025-26,83.1,2.02,0,Medium,69,Yes,Bicycle,English,None
STU_INST_001_0960,INST_001,PAR_INST_001_0960,MEN_INST_001_024,Ravi Sethi,Male,11th,D,106713,2009-10-18,2024-10-20,2025-26,71.2,1.86,1,Medium,44,Partial,Walking,Hindi,None
STU_INST_001_0961,INST_001,PAR_INST_001_0961,MEN_INST_001_001,Meera Agarwal,Female,12th,B,9t4429,2010-10-14,2025-01-25,2025-26,100.0,3.51,2,Low,68,Yes,Private Vehicle,English,None
STU_INST_001_0962,INST_001,PAR_INST_001_0962,MEN_INST_001_002,Tanya Ganguly,Female,10th,B,125793,2011-07-24,2025-03-07,2025-26,100.0,1.91,4,Medium,59,No,Walking,Regional Language,None
STU_INST_001_0963,INST_001,PAR_INST_001_0963,MEN_INST_001_003,Aryan Gupta,Male,9th,B,105061,2011-01-16,2025-07-19,2025-26,91.7,2.58,0,Low,67,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_0964,INST_001,PAR_INST_001_0964,MEN_INST_001_004,Suresh Jain,Male,9th,C,109458,2008-10-17,2025-02-18,2025-26,87.0,2.66,0,Low,65,Yes,Bicycle,Regional Language,None
STU_INST_001_0965,INST_001,PAR_INST_001_0965,MEN_INST_001_005,Isha More,Female,11th,C,122494,2008-09-22,2023-10-31,2025-26,74.9,2.58,2,Medium,84,Yes,Private Vehicle,English,None
STU_INST_001_0966,INST_001,PAR_INST_001_0966,MEN_INST_001_006,Ashish Tiwari,Male,9th,C,122556,2010-06-02,2025-01-08,2025-26,93.7,2.33,1,Medium,57,No,Bicycle,English,None
STU_INST_001_0967,INST_001,PAR_INST_001_0967,MEN_INST_001_007,Raj Sarkar,Male,10th,C,116688,2007-11-08,2024-07-13,2025-26,61.8,2.55,3,Medium,47,No,Auto Rickshaw,English,None
STU_INST_001_0968,INST_001,PAR_INST_001_0968,MEN_INST_001_008,Arnav Iyer,Male,12th,D,9t1926,2009-03-13,2024-12-03,2025-26,92.4,3.24,2,Low,71,Yes,Private Vehicle,Regional Language,None
STU_INST_001_0969,INST_001,PAR_INST_001_0969,MEN_INST_001_009,Varun Kar,Male,12th,C,109724,2008-03-01,2024-08-08,2025-26,87.7,2.31,2,Medium,79,Yes,Walking,English,None
STU_INST_001_0970,INST_001,PAR_INST_001_0970,MEN_INST_001_010,Laksh Saha,Male,11th,C,125509,2009-08-17,2024-06-22,2025-26,52.3,2.83,1,Medium,57,Partial,Auto Rickshaw,English,None
STU_INST_001_0971,INST_001,PAR_INST_001_0971,MEN_INST_001_011,Ravi Dubey,Male,10th,B,124778,2009-05-23,2024-10-26,2025-26,69.5,3.26,1,Medium,89,Yes,Walking,English,None
STU_INST_001_0972,INST_001,PAR_INST_001_0972,MEN_INST_001_012,Reyansh Shinde,Male,12th,B,9t9177,2011-05-21,2023-10-23,2025-26,90.9,2.42,2,Medium,90,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_0973,INST_001,PAR_INST_001_0973,MEN_INST_001_013,Aryan Jain,Male,12th,B,104928,2011-05-08,2025-06-28,2025-26,59.4,2.11,0,Medium,46,No,Walking,Regional Language,None
STU_INST_001_0974,INST_001,PAR_INST_001_0974,MEN_INST_001_014,Rekha Chopra,Female,11th,C,107485,2009-07-07,2024-04-02,2025-26,67.2,2.78,0,Medium,49,No,Private Vehicle,English,None
STU_INST_001_0975,INST_001,PAR_INST_001_0975,MEN_INST_001_015,Amit Pal,Male,10th,E,125577,2011-09-13,2023-11-24,2025-26,96.9,2.45,1,Low,48,Partial,Auto Rickshaw,English,None
STU_INST_001_0976,INST_001,PAR_INST_001_0976,MEN_INST_001_016,Kavita Biswas,Female,10th,C,106505,2009-07-15,2025-03-03,2025-26,73.5,3.05,3,Medium,86,Yes,Walking,Hindi,None
STU_INST_001_0977,INST_001,PAR_INST_001_0977,MEN_INST_001_017,Khushi Chaturvedi,Female,12th,A,107710,2009-01-15,2025-06-16,2025-26,100.0,2.81,1,Low,40,Yes,Bicycle,English,None
STU_INST_001_0978,INST_001,PAR_INST_001_0978,MEN_INST_001_018,Swati Sarkar,Female,10th,B,102972,2007-10-14,2023-10-29,2025-26,96.8,2.43,1,Low,64,Partial,Bicycle,Hindi,None
STU_INST_001_0979,INST_001,PAR_INST_001_0979,MEN_INST_001_019,Amit Kumar,Male,12th,D,101396,2010-02-24,2024-09-02,2025-26,80.1,3.0,4,Medium,49,Yes,Bicycle,Regional Language,None
STU_INST_001_0980,INST_001,PAR_INST_001_0980,MEN_INST_001_020,Avni Hegde,Female,12th,B,127534,2010-11-17,2024-11-11,2025-26,97.4,3.32,1,Low,50,Partial,Bicycle,Regional Language,None
STU_INST_001_0981,INST_001,PAR_INST_001_0981,MEN_INST_001_021,Shreya Thakkar,Female,9th,D,104405,2007-09-30,2025-01-08,2025-26,81.0,2.84,0,Medium,75,Partial,Auto Rickshaw,Regional Language,None
STU_INST_001_0982,INST_001,PAR_INST_001_0982,MEN_INST_001_022,Shriya Modi,Female,10th,C,124621,2008-03-25,2025-02-09,2025-26,78.9,3.88,2,Medium,39,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_0983,INST_001,PAR_INST_001_0983,MEN_INST_001_023,Kabir Pillai,Male,10th,D,128173,2010-06-27,2024-09-15,2025-26,84.7,3.54,0,Low,82,Partial,School Bus,English,None
STU_INST_001_0984,INST_001,PAR_INST_001_0984,MEN_INST_001_024,Meera Chaturvedi,Female,11th,D,111033,2011-07-07,2023-11-21,2025-26,83.4,3.88,1,Low,53,No,Auto Rickshaw,Regional Language,None
STU_INST_001_0985,INST_001,PAR_INST_001_0985,MEN_INST_001_001,Dev Suthar,Male,12th,A,127744,2010-11-09,2023-12-02,2025-26,87.7,3.03,1,Low,95,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_0986,INST_001,PAR_INST_001_0986,MEN_INST_001_002,Harsh Shah,Male,12th,B,129027,2009-03-07,2024-06-06,2025-26,89.1,3.36,1,Low,49,Partial,Bicycle,Hindi,None
STU_INST_001_0987,INST_001,PAR_INST_001_0987,MEN_INST_001_003,Khushi Mukherjee,Female,10th,D,9t1303,2009-03-07,2024-08-13,2025-26,87.4,3.16,0,Low,58,Yes,Walking,English,None
STU_INST_001_0988,INST_001,PAR_INST_001_0988,MEN_INST_001_004,Ishika Subramanian,Female,10th,E,9t2602,2011-05-08,2024-05-04,2025-26,96.0,2.67,0,Low,55,Yes,Auto Rickshaw,Regional Language,None
STU_INST_001_0989,INST_001,PAR_INST_001_0989,MEN_INST_001_005,Avni Panchal,Female,12th,D,123026,2008-10-28,2025-02-20,2025-26,83.1,2.91,1,Medium,58,No,School Bus,Hindi,None
STU_INST_001_0990,INST_001,PAR_INST_001_0990,MEN_INST_001_006,Shaurya Venkatesh,Male,9th,B,9t3372,2010-10-06,2025-02-15,2025-26,96.9,2.36,1,Low,78,No,Walking,Hindi,None
STU_INST_001_0991,INST_001,PAR_INST_001_0991,MEN_INST_001_007,Neha Parikh,Female,12th,C,127521,2009-06-04,2025-02-11,2025-26,82.4,2.64,2,Medium,89,No,Walking,Hindi,None
STU_INST_001_0992,INST_001,PAR_INST_001_0992,MEN_INST_001_008,Meera Jadhav,Female,10th,B,104240,2007-12-11,2024-03-01,2025-26,86.2,1.52,2,Medium,51,Yes,Auto Rickshaw,Regional Language,None
STU_INST_001_0993,INST_001,PAR_INST_001_0993,MEN_INST_001_009,Laksh Pawar,Male,9th,D,125176,2008-06-28,2024-01-24,2025-26,64.9,2.81,1,Medium,58,No,Bicycle,Hindi,None
STU_INST_001_0994,INST_001,PAR_INST_001_0994,MEN_INST_001_010,Suresh Bhattacharya,Male,11th,A,121424,2009-11-30,2024-10-14,2025-26,85.2,2.46,1,Medium,64,Yes,School Bus,Regional Language,None
STU_INST_001_0995,INST_001,PAR_INST_001_0995,MEN_INST_001_011,Swati Sharma,Female,11th,B,128526,2008-05-22,2024-12-03,2025-26,100.0,2.57,0,Low,92,No,School Bus,Regional Language,None
STU_INST_001_0996,INST_001,PAR_INST_001_0996,MEN_INST_001_012,Veer Mehta,Male,12th,E,9t9031,2010-06-02,2025-04-22,2025-26,89.5,3.44,1,Low,81,Yes,School Bus,English,None
STU_INST_001_0997,INST_001,PAR_INST_001_0997,MEN_INST_001_013,Deepika Dave,Female,12th,A,9t3932,2010-10-28,2025-08-03,2025-26,94.9,2.3,1,Medium,36,Partial,Private Vehicle,Regional Language,None
STU_INST_001_0998,INST_001,PAR_INST_001_0998,MEN_INST_001_014,Pihu Panchal,Female,10th,E,103237,2010-04-30,2024-08-31,2025-26,93.9,2.73,1,Low,55,Yes,Private Vehicle,English,None
STU_INST_001_0999,INST_001,PAR_INST_001_0999,MEN_INST_001_015,Shaurya Shukla,Male,11th,D,102780,2010-11-22,2025-07-25,2025-26,76.4,1.99,0,Medium,45,No,Walking,Regional Language,None
STU_INST_001_1000,INST_001,PAR_INST_001_1000,MEN_INST_001_016,Saanvi Dave,Female,10th,E,126461,2010-04-04,2024-08-26,2025-26,89.2,3.21,0,Low,45,No,Walking,English,None
STU_INST_001_1001,INST_001,PAR_INST_001_1001,MEN_INST_001_017,Neha Mathur,Female,10th,D,116302,2011-07-29,2023-12-13,2025-26,86.8,2.9,1,Low,76,Yes,Bicycle,English,None
STU_INST_001_1002,INST_001,PAR_INST_001_1002,MEN_INST_001_018,Nidhi Menon,Female,12th,B,9t4140,2007-09-24,2025-05-08,2025-26,49.3,2.91,1,Medium,53,Partial,Private Vehicle,English,None
STU_INST_001_1003,INST_001,PAR_INST_001_1003,MEN_INST_001_019,Preeti Kamath,Female,11th,E,118419,2011-07-02,2023-12-12,2025-26,73.2,3.0,0,Medium,77,Partial,School Bus,Hindi,None
STU_INST_001_1004,INST_001,PAR_INST_001_1004,MEN_INST_001_020,Yogesh Kar,Male,10th,B,122171,2011-05-21,2024-11-26,2025-26,80.4,2.53,1,Medium,54,Partial,School Bus,Hindi,None
STU_INST_001_1005,INST_001,PAR_INST_001_1005,MEN_INST_001_021,Riyansh Biswas,Male,12th,C,129855,2008-04-10,2025-06-23,2025-26,100.0,2.44,3,Medium,91,No,Auto Rickshaw,Regional Language,None
STU_INST_001_1006,INST_001,PAR_INST_001_1006,MEN_INST_001_022,Tanvi Patel,Female,10th,E,9t3331,2008-02-09,2024-05-03,2025-26,78.8,3.7,4,Medium,85,No,Auto Rickshaw,English,None
STU_INST_001_1007,INST_001,PAR_INST_001_1007,MEN_INST_001_023,Seema Chakraborty,Female,11th,B,113958,2008-06-25,2024-05-12,2025-26,85.4,2.81,1,Low,76,Yes,Private Vehicle,Regional Language,None
STU_INST_001_1008,INST_001,PAR_INST_001_1008,MEN_INST_001_024,Navya Sethi,Female,10th,B,9t1501,2010-04-21,2025-05-17,2025-26,67.4,3.58,0,Medium,51,Partial,Private Vehicle,English,None
STU_INST_001_1009,INST_001,PAR_INST_001_1009,MEN_INST_001_001,Navya Mukherjee,Female,11th,C,9t1131,2010-03-29,2025-04-03,2025-26,60.7,2.49,1,Medium,95,Yes,Private Vehicle,English,Dyslexia
STU_INST_001_1010,INST_001,PAR_INST_001_1010,MEN_INST_001_002,Nidhi Mitra,Female,12th,B,104657,2010-04-07,2024-01-20,2025-26,66.0,2.33,0,Medium,66,Partial,School Bus,Regional Language,None
STU_INST_001_1011,INST_001,PAR_INST_001_1011,MEN_INST_001_003,Sai Jindal,Male,11th,D,117501,2009-02-03,2024-09-29,2025-26,55.4,3.08,1,Medium,89,No,Private Vehicle,English,None
STU_INST_001_1012,INST_001,PAR_INST_001_1012,MEN_INST_001_004,Om Roy,Male,11th,A,117878,2011-04-30,2024-05-07,2025-26,50.9,2.75,0,Medium,94,Yes,School Bus,English,None
STU_INST_001_1013,INST_001,PAR_INST_001_1013,MEN_INST_001_005,Ayaan Menon,Male,12th,E,105141,2009-01-23,2024-07-05,2025-26,66.2,2.16,1,Medium,42,No,Walking,English,None
STU_INST_001_1014,INST_001,PAR_INST_001_1014,MEN_INST_001_006,Om Sarkar,Male,9th,C,129532,2010-03-15,2025-04-13,2025-26,76.2,2.97,1,Medium,89,No,Private Vehicle,Hindi,None
STU_INST_001_1015,INST_001,PAR_INST_001_1015,MEN_INST_001_007,Ankit Tiwari,Male,12th,C,112916,2010-06-12,2025-02-12,2025-26,89.3,2.52,1,Low,59,Yes,School Bus,Regional Language,None
STU_INST_001_1016,INST_001,PAR_INST_001_1016,MEN_INST_001_008,Anika Mittal,Female,10th,B,101735,2008-05-29,2025-03-15,2025-26,79.0,2.93,1,Medium,44,Yes,Private Vehicle,English,None
STU_INST_001_1017,INST_001,PAR_INST_001_1017,MEN_INST_001_009,Aryan Hegde,Male,11th,A,109426,2009-06-04,2025-08-01,2025-26,100.0,2.84,4,Medium,66,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_1018,INST_001,PAR_INST_001_1018,MEN_INST_001_010,Khushi Bhatia,Female,12th,B,116489,2011-01-11,2025-03-29,2025-26,67.1,2.19,1,Medium,71,No,School Bus,Regional Language,None
STU_INST_001_1019,INST_001,PAR_INST_001_1019,MEN_INST_001_011,Vinod Trivedi,Male,11th,E,129180,2008-03-21,2024-12-13,2025-26,63.7,2.9,1,Medium,42,No,School Bus,Regional Language,None
STU_INST_001_1020,INST_001,PAR_INST_001_1020,MEN_INST_001_012,Shriya Ganguly,Female,10th,C,127869,2009-09-10,2024-07-12,2025-26,82.5,1.62,3,High,93,Partial,School Bus,English,None
STU_INST_001_1021,INST_001,PAR_INST_001_1021,MEN_INST_001_013,Ashish Kar,Male,11th,C,103048,2011-02-17,2025-07-12,2025-26,69.2,2.86,1,Medium,79,Partial,Walking,English,None
STU_INST_001_1022,INST_001,PAR_INST_001_1022,MEN_INST_001_014,Swati Mishra,Female,12th,E,118269,2011-02-18,2025-01-13,2025-26,76.3,2.73,0,Medium,52,Yes,School Bus,English,None
